,Unnamed: 0,measure_id,measure_name,location_id,location_name,fips,race_id,race_name,sex_id,sex_name,age_group_id,age_name,cause_id,cause_name,year,metric_id,metric_name,val,upper,lower,state_name,county_fips,low_income_pct,obgyn_provider_rate_100k,prenatal_care_first_trimester_pct,obesity_pre_pregnancy_pct,diabetes_pre_pregnancy_pct,hypertension_pre_pregnancy_pct,State Abbreviation,State,guttmacher_index,state,gop_trifecta
2317,3952614,1,Deaths,2948,Potter County (South Dakota),46107.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.11622847621145e-05,3.22053679134105e-05,1.24999707945466e-05,South_Dakota,46107.0,20.7,0.0,57.1,29.8,1.5,1.9,SD,South_Dakota,most_restrictive,South_Dakota,1
2318,3952620,1,Deaths,2941,Roberts County (South Dakota),46109.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.01625891839298e-05,5.6717555978425e-05,2.64586618842127e-05,South_Dakota,46109.0,35.5,19.7,70.8,33.1,1.5,2.6,SD,South_Dakota,most_restrictive,South_Dakota,1
2319,3952626,1,Deaths,2972,Sanborn County (South Dakota),46111.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.43118003531399e-05,5.00105772700703e-05,2.1202571807926e-05,South_Dakota,46111.0,14.1,0.0,76.3,29.4,0.7,0.7,SD,South_Dakota,most_restrictive,South_Dakota,1
2320,3952632,1,Deaths,94084,Oglala Lakota County (South Dakota),46102.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,8.69919789606136e-05,0.0001156176867829,6.24330978535184e-05,South_Dakota,46102.0,73.3,14.0,66.6,36.8,2.7,1.3,SD,South_Dakota,most_restrictive,South_Dakota,1
2321,3952633,1,Deaths,94084,Shannon County (South Dakota),46113.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,8.69919789606136e-05,0.0001156176867829,6.24330978535184e-05,South_Dakota,,,,,,,,SD,South_Dakota,most_restrictive,South_Dakota,1
2322,3952644,1,Deaths,2950,Spink County (South Dakota),46115.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.03084537441202e-05,4.58267156872133e-05,1.91844412480569e-05,South_Dakota,46115.0,20.8,0.0,70.1,28.4,0.8,1.4,SD,South_Dakota,most_restrictive,South_Dakota,1
2323,3952650,1,Deaths,2960,Stanley County (South Dakota),46117.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.33314004549371e-05,3.38232605748202e-05,1.48456522902608e-05,South_Dakota,46117.0,7.5,64.3,56.8,31.2,1.9,1.9,SD,South_Dakota,most_restrictive,South_Dakota,1
2324,3952656,1,Deaths,2956,Sully County (South Dakota),46119.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.52691017703458e-05,3.97480816862012e-05,1.47933155850627e-05,South_Dakota,46119.0,9.1,0.0,55.6,31.0,1.9,1.9,SD,South_Dakota,most_restrictive,South_Dakota,1
2325,3952662,1,Deaths,2995,Todd County (South Dakota),46121.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,0.0001010559264673,0.0001416861889321,6.95856363529091e-05,South_Dakota,46121.0,69.3,18.8,41.5,28.5,2.0,1.6,SD,South_Dakota,most_restrictive,South_Dakota,1
2326,3952668,1,Deaths,2985,Tripp County (South Dakota),46123.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.08460100478383e-05,5.9487557196609e-05,2.55515103621039e-05,South_Dakota,46123.0,31.9,0.0,73.7,27.9,1.5,1.7,SD,South_Dakota,most_restrictive,South_Dakota,1
2327,3952674,1,Deaths,2989,Turner County (South Dakota),46125.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.53770826627914e-05,3.76120253533254e-05,1.58050645256347e-05,South_Dakota,46125.0,18.9,0.0,84.4,25.1,0.9,1.4,SD,South_Dakota,most_restrictive,South_Dakota,1
2328,3952680,1,Deaths,2998,Union County (South Dakota),46127.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.21264759474125e-05,3.17379417519187e-05,1.4579457714275e-05,South_Dakota,46127.0,15.4,24.9,88.9,25.4,1.1,1.5,SD,South_Dakota,most_restrictive,South_Dakota,1
2329,3952686,1,Deaths,2942,Walworth County (South Dakota),46129.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.61198972931162e-05,5.5558299231556e-05,2.18134422215857e-05,South_Dakota,46129.0,25.6,0.0,58.8,30.7,1.7,2.4,SD,South_Dakota,most_restrictive,South_Dakota,1
2330,3952692,1,Deaths,2996,Yankton County (South Dakota),46135.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.78530846053707e-05,4.04043818581647e-05,1.77780279944586e-05,South_Dakota,46135.0,13.8,36.9,83.5,28.0,1.2,1.6,SD,South_Dakota,most_restrictive,South_Dakota,1
2331,3952698,1,Deaths,2945,Ziebach County (South Dakota),46137.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.37736433727674e-05,6.37589012189193e-05,2.86117236058788e-05,South_Dakota,46137.0,52.1,0.0,63.7,33.1,1.5,1.6,SD,South_Dakota,most_restrictive,South_Dakota,1
2332,3952704,1,Deaths,94082,Jackson County (South Dakota),46071.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,7.53363956834448e-05,0.0001054070567311,5.06927855183123e-05,South_Dakota,46071.0,62.6,0.0,69.8,32.0,2.2,1.4,SD,South_Dakota,most_restrictive,South_Dakota,1
2333,3952705,1,Deaths,94082,Washabaugh County (South Dakota),46131.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,7.53363956834448e-05,0.0001054070567311,5.06927855183123e-05,South_Dakota,,,,,,,,SD,South_Dakota,most_restrictive,South_Dakota,1
2334,3964080,1,Deaths,3037,Anderson County (Tennessee),47001.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.0095693131733e-05,4.07162741326252e-05,2.17247061434314e-05,Tennessee,47001.0,27.6,12.6,79.7,32.3,2.7,4.8,TN,Tennessee,most_restrictive,Tennessee,1
2335,3964086,1,Deaths,3072,Bedford County (Tennessee),47003.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.06766478894105e-05,6.84284434391523e-05,3.64169823408247e-05,Tennessee,47003.0,32.1,0.0,66.9,31.5,1.2,2.8,TN,Tennessee,most_restrictive,Tennessee,1
2336,3964092,1,Deaths,3032,Benton County (Tennessee),47005.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.93394216476197e-05,5.44526713028781e-05,2.74325096965233e-05,Tennessee,47005.0,32.4,0.0,59.3,34.0,1.2,4.2,TN,Tennessee,most_restrictive,Tennessee,1
2337,3964098,1,Deaths,3068,Bledsoe County (Tennessee),47007.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.44682628975382e-05,4.90702616646457e-05,2.26346846259629e-05,Tennessee,47007.0,39.2,0.0,70.9,26.9,1.2,2.4,TN,Tennessee,most_restrictive,Tennessee,1
2338,3964104,1,Deaths,3058,Blount County (Tennessee),47009.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.54932765965021e-05,3.34963186541342e-05,1.8563195410716e-05,Tennessee,47009.0,19.3,14.5,80.9,29.3,2.8,5.0,TN,Tennessee,most_restrictive,Tennessee,1
2339,3964110,1,Deaths,3092,Bradley County (Tennessee),47011.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.32816918381089e-05,4.3701874920726e-05,2.41336452234049e-05,Tennessee,47011.0,28.2,12.5,74.4,31.3,1.6,3.9,TN,Tennessee,most_restrictive,Tennessee,1
2340,3964116,1,Deaths,3012,Campbell County (Tennessee),47013.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.39027116858705e-05,4.73532371603204e-05,2.35601739717769e-05,Tennessee,47013.0,38.4,4.9,78.5,32.1,3.8,8.5,TN,Tennessee,most_restrictive,Tennessee,1
2341,3964122,1,Deaths,3055,Cannon County (Tennessee),47015.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.86658264863959e-05,5.53573863480117e-05,2.47436201159953e-05,Tennessee,47015.0,28.2,0.0,73.1,30.3,1.1,2.9,TN,Tennessee,most_restrictive,Tennessee,1
2342,3964128,1,Deaths,3046,Carroll County (Tennessee),47017.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.53856584746402e-05,6.18634424948814e-05,3.23737918805289e-05,Tennessee,47017.0,29.7,21.2,71.3,34.4,1.5,2.9,TN,Tennessee,most_restrictive,Tennessee,1
2343,3964134,1,Deaths,3017,Carter County (Tennessee),47019.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.75995976317693e-05,5.01226719022938e-05,2.75005568291e-05,Tennessee,47019.0,32.5,10.4,80.8,29.7,1.2,2.7,TN,Tennessee,most_restrictive,Tennessee,1
2344,3964140,1,Deaths,3023,Cheatham County (Tennessee),47021.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.81762969226016e-05,5.27658424193709e-05,2.5776151037924e-05,Tennessee,47021.0,19.9,4.8,81.2,27.7,0.6,2.0,TN,Tennessee,most_restrictive,Tennessee,1
2345,3964146,1,Deaths,3077,Chester County (Tennessee),47023.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.63123930265706e-05,5.24421830279776e-05,2.35701430897931e-05,Tennessee,47023.0,28.8,0.0,82.9,34.7,1.4,2.5,TN,Tennessee,most_restrictive,Tennessee,1
2346,3964152,1,Deaths,3011,Claiborne County (Tennessee),47025.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.37567717909185e-05,4.56376340325083e-05,2.38862430925659e-05,Tennessee,47025.0,38.6,6.1,77.8,33.1,2.1,5.8,TN,Tennessee,most_restrictive,Tennessee,1
2347,3964158,1,Deaths,3005,Clay County (Tennessee),47027.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.77259727041711e-05,3.9730382449804e-05,1.83154934436729e-05,Tennessee,47027.0,38.9,0.0,76.1,35.2,1.2,2.9,TN,Tennessee,most_restrictive,Tennessee,1
2348,3964164,1,Deaths,3044,Cocke County (Tennessee),47029.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.60312583194035e-05,4.979407626246e-05,2.54633114023984e-05,Tennessee,47029.0,41.9,5.4,77.0,36.5,1.9,5.3,TN,Tennessee,most_restrictive,Tennessee,1
2349,3964170,1,Deaths,3071,Coffee County (Tennessee),47031.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.4998994657123e-05,4.76304142741928e-05,2.50352799998691e-05,Tennessee,47031.0,29.8,17.0,69.3,32.1,1.3,2.7,TN,Tennessee,most_restrictive,Tennessee,1
2350,3964176,1,Deaths,3054,Crockett County (Tennessee),47033.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.85962999727078e-05,6.74453797810327e-05,3.21232527686889e-05,Tennessee,47033.0,34.8,0.0,80.3,36.7,1.6,2.3,TN,Tennessee,most_restrictive,Tennessee,1
2351,3964182,1,Deaths,3045,Cumberland County (Tennessee),47035.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.52685339967382e-05,3.32821301261864e-05,1.80612347543084e-05,Tennessee,47035.0,29.8,15.8,83.1,33.4,1.2,3.0,TN,Tennessee,most_restrictive,Tennessee,1
2352,3964188,1,Deaths,3029,Davidson County (Tennessee),47037.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.33472798767362e-05,6.23063516269349e-05,4.51233670171331e-05,Tennessee,47037.0,24.0,46.1,71.9,23.1,0.7,2.1,TN,Tennessee,most_restrictive,Tennessee,1
2353,3964194,1,Deaths,3060,Decatur County (Tennessee),47039.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.8289725446313e-05,5.52535298371853e-05,2.52103547613684e-05,Tennessee,47039.0,37.6,0.0,79.9,33.5,1.0,2.7,TN,Tennessee,most_restrictive,Tennessee,1
2354,3964200,1,Deaths,3047,DeKalb County (Tennessee),47041.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.39897847948825e-05,4.72540054905247e-05,2.32952923699814e-05,Tennessee,47041.0,37.3,0.0,79.5,30.8,1.2,3.1,TN,Tennessee,most_restrictive,Tennessee,1
2355,3964206,1,Deaths,3035,Dickson County (Tennessee),47043.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.52592668518696e-05,4.75544845368506e-05,2.50605802341031e-05,Tennessee,47043.0,20.3,10.8,75.9,31.3,0.6,2.0,TN,Tennessee,most_restrictive,Tennessee,1
2356,3964212,1,Deaths,3041,Dyer County (Tennessee),47045.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.85953057309713e-05,7.69525166328269e-05,4.3250596584988e-05,Tennessee,47045.0,30.4,10.6,78.2,38.1,1.7,3.2,TN,Tennessee,most_restrictive,Tennessee,1
2357,3964218,1,Deaths,3088,Fayette County (Tennessee),47047.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.70685175202138e-05,4.93907712570475e-05,2.61449588723172e-05,Tennessee,47047.0,19.0,14.2,71.6,33.2,1.1,3.4,TN,Tennessee,most_restrictive,Tennessee,1
2358,3964224,1,Deaths,3014,Fentress County (Tennessee),47049.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.21514622872471e-05,4.43317948919432e-05,2.18726662766365e-05,Tennessee,47049.0,37.0,10.5,81.9,35.9,1.7,3.9,TN,Tennessee,most_restrictive,Tennessee,1
2359,3964230,1,Deaths,3091,Franklin County (Tennessee),47051.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.96948752355221e-05,4.01579966206023e-05,2.06519746662579e-05,Tennessee,47051.0,26.6,4.6,67.0,30.7,1.2,3.1,TN,Tennessee,most_restrictive,Tennessee,1
2360,3964236,1,Deaths,3040,Gibson County (Tennessee),47053.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.88194555194038e-05,6.40563751755082e-05,3.54932357097862e-05,Tennessee,47053.0,28.9,11.8,81.7,35.4,1.5,2.9,TN,Tennessee,most_restrictive,Tennessee,1
2361,3964242,1,Deaths,3084,Giles County (Tennessee),47055.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.21293443874065e-05,4.40899302984517e-05,2.23827131269719e-05,Tennessee,47055.0,27.7,6.6,71.2,32.1,1.1,4.2,TN,Tennessee,most_restrictive,Tennessee,1
2362,3964248,1,Deaths,3027,Grainger County (Tennessee),47057.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.16427790817203e-05,4.38778924735098e-05,2.22192537780826e-05,Tennessee,47057.0,33.5,0.0,79.5,33.3,2.3,5.0,TN,Tennessee,most_restrictive,Tennessee,1
2363,3964254,1,Deaths,3028,Greene County (Tennessee),47059.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.20773951837912e-05,4.22982727008675e-05,2.25694855659311e-05,Tennessee,47059.0,31.5,19.8,80.7,34.1,1.5,3.6,TN,Tennessee,most_restrictive,Tennessee,1
2364,3964260,1,Deaths,3079,Grundy County (Tennessee),47061.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.41048089010895e-05,6.30813316227219e-05,2.89098482000032e-05,Tennessee,47061.0,33.5,0.0,67.5,32.7,1.3,3.2,TN,Tennessee,most_restrictive,Tennessee,1
2365,3964266,1,Deaths,3034,Hamblen County (Tennessee),47063.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.78085053183347e-05,5.23358001052962e-05,2.59980368311211e-05,Tennessee,47063.0,33.0,24.1,79.7,32.7,2.4,4.3,TN,Tennessee,most_restrictive,Tennessee,1
2366,3964272,1,Deaths,3082,Hamilton County (Tennessee),47065.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.99272329526319e-05,4.78405657030711e-05,3.22905128054568e-05,Tennessee,47065.0,21.0,33.3,70.2,25.4,1.3,1.9,TN,Tennessee,most_restrictive,Tennessee,1
2367,3964278,1,Deaths,3010,Hancock County (Tennessee),47067.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.77787112768605e-05,5.44419082693834e-05,2.47840006448236e-05,Tennessee,47067.0,52.8,0.0,80.1,33.2,2.1,4.7,TN,Tennessee,most_restrictive,Tennessee,1
2368,3964284,1,Deaths,3085,Hardeman County (Tennessee),47069.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.80434930195337e-05,6.40468492920248e-05,3.51352238552439e-05,Tennessee,47069.0,36.2,0.0,80.9,36.6,1.8,2.6,TN,Tennessee,most_restrictive,Tennessee,1
2369,3964290,1,Deaths,3086,Hardin County (Tennessee),47071.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.57997221218586e-05,4.89900809245682e-05,2.5404047554594e-05,Tennessee,47071.0,39.6,7.6,80.0,33.4,1.3,2.7,TN,Tennessee,most_restrictive,Tennessee,1
2370,3964296,1,Deaths,3013,Hawkins County (Tennessee),47073.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.4100639321124e-05,4.53779773954015e-05,2.52266628034026e-05,Tennessee,47073.0,32.8,0.0,80.8,33.8,1.7,4.0,TN,Tennessee,most_restrictive,Tennessee,1
2371,3964302,1,Deaths,3066,Haywood County (Tennessee),47075.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.93127357666519e-05,7.97899470378551e-05,4.23523550195765e-05,Tennessee,47075.0,39.7,11.0,77.5,38.5,1.6,2.7,TN,Tennessee,most_restrictive,Tennessee,1
2372,3964308,1,Deaths,3065,Henderson County (Tennessee),47077.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.76178043502795e-05,6.56540901211889e-05,3.21306934361074e-05,Tennessee,47077.0,34.1,0.0,82.5,34.5,1.3,2.4,TN,Tennessee,most_restrictive,Tennessee,1
2373,3964314,1,Deaths,3021,Henry County (Tennessee),47079.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.90712718302015e-05,5.30310026724845e-05,2.73865101679572e-05,Tennessee,47079.0,31.7,18.2,63.1,33.1,1.2,4.4,TN,Tennessee,most_restrictive,Tennessee,1
2374,3964320,1,Deaths,3053,Hickman County (Tennessee),47081.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.54885767061128e-05,4.9204309050643e-05,2.38243046636224e-05,Tennessee,47081.0,30.0,0.0,73.5,32.3,0.7,1.3,TN,Tennessee,most_restrictive,Tennessee,1
2375,3964326,1,Deaths,3030,Houston County (Tennessee),47083.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.81651233813805e-05,5.61073277210347e-05,2.44648610213247e-05,Tennessee,47083.0,24.8,0.0,72.2,34.0,0.7,2.9,TN,Tennessee,most_restrictive,Tennessee,1
2376,3964332,1,Deaths,3039,Humphreys County (Tennessee),47085.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.01115187353359e-05,5.82462013502301e-05,2.53604660632754e-05,Tennessee,47085.0,26.4,0.0,78.4,27.9,0.7,2.4,TN,Tennessee,most_restrictive,Tennessee,1
2377,3964338,1,Deaths,3016,Jackson County (Tennessee),47087.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.64212173845616e-05,3.97496726743308e-05,1.62225629074441e-05,Tennessee,47087.0,35.2,0.0,77.9,32.3,1.2,2.3,TN,Tennessee,most_restrictive,Tennessee,1
2378,3964344,1,Deaths,3043,Jefferson County (Tennessee),47089.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.68592978479314e-05,3.75646008047114e-05,1.87432238970494e-05,Tennessee,47089.0,26.3,7.1,78.4,31.3,2.7,4.9,TN,Tennessee,most_restrictive,Tennessee,1
2379,3964350,1,Deaths,3008,Johnson County (Tennessee),47091.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.99952623047524e-05,5.38397739279233e-05,2.78686271440919e-05,Tennessee,47091.0,34.5,0.0,77.2,31.8,1.6,3.7,TN,Tennessee,most_restrictive,Tennessee,1
2380,3964356,1,Deaths,3042,Knox County (Tennessee),47093.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.87286512136072e-05,3.46355251062884e-05,2.36305270017774e-05,Tennessee,47093.0,21.4,35.6,81.0,25.9,3.0,5.2,TN,Tennessee,most_restrictive,Tennessee,1
2381,3964362,1,Deaths,3018,Lake County (Tennessee),47095.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,6.30038630193097e-05,9.08135113897201e-05,3.91801822437453e-05,Tennessee,47095.0,47.2,0.0,76.4,39.0,1.6,5.9,TN,Tennessee,most_restrictive,Tennessee,1
2382,3964368,1,Deaths,3056,Lauderdale County (Tennessee),47097.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,7.20404743492172e-05,9.64637781752145e-05,5.06330884140063e-05,Tennessee,47097.0,40.5,0.0,71.2,39.6,1.4,4.0,TN,Tennessee,most_restrictive,Tennessee,1
2383,3964374,1,Deaths,3083,Lawrence County (Tennessee),47099.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.96561794536535e-05,6.70522782799443e-05,3.44234452011621e-05,Tennessee,47099.0,35.6,8.9,69.0,32.8,1.3,2.5,TN,Tennessee,most_restrictive,Tennessee,1
2384,3964380,1,Deaths,3074,Lewis County (Tennessee),47101.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.64222614189685e-05,5.17939250908612e-05,2.30428061196947e-05,Tennessee,47101.0,35.0,0.0,72.5,31.4,1.0,1.8,TN,Tennessee,most_restrictive,Tennessee,1
2385,3964386,1,Deaths,3090,Lincoln County (Tennessee),47103.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.75737965110739e-05,5.11315808131727e-05,2.68698920812282e-05,Tennessee,47103.0,25.4,5.7,73.1,31.4,1.1,3.8,TN,Tennessee,most_restrictive,Tennessee,1
2386,3964392,1,Deaths,3057,Loudon County (Tennessee),47105.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.24600749229427e-05,3.12660163378399e-05,1.5198066031975e-05,Tennessee,47105.0,22.3,7.2,80.1,29.0,2.8,5.1,TN,Tennessee,most_restrictive,Tennessee,1
2387,3964398,1,Deaths,3075,McMinn County (Tennessee),47107.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.25402026171435e-05,4.41397628310803e-05,2.30093116081861e-05,Tennessee,47107.0,30.2,14.4,77.4,32.9,1.8,4.8,TN,Tennessee,most_restrictive,Tennessee,1
2388,3964404,1,Deaths,3089,McNairy County (Tennessee),47109.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.84471009681618e-05,5.62822652034335e-05,2.42022632213993e-05,Tennessee,47109.0,35.5,7.6,82.2,35.0,1.4,2.8,TN,Tennessee,most_restrictive,Tennessee,1
2389,3964410,1,Deaths,3004,Macon County (Tennessee),47111.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.19473366926458e-05,5.7290142306527e-05,2.93621291585171e-05,Tennessee,47111.0,30.3,0.0,73.5,35.8,1.5,3.4,TN,Tennessee,most_restrictive,Tennessee,1
2390,3964416,1,Deaths,3067,Madison County (Tennessee),47113.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.85912287202213e-05,6.25256568978976e-05,3.68965514634967e-05,Tennessee,47113.0,30.5,54.0,81.7,35.0,1.5,2.5,TN,Tennessee,most_restrictive,Tennessee,1
2391,3964422,1,Deaths,3093,Marion County (Tennessee),47115.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.17167073243965e-05,5.85741704072837e-05,2.95681896133675e-05,Tennessee,47115.0,30.1,6.8,65.9,31.4,1.4,2.4,TN,Tennessee,most_restrictive,Tennessee,1
2392,3964428,1,Deaths,3070,Marshall County (Tennessee),47117.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.09496225414209e-05,5.64758709221896e-05,2.81739936140823e-05,Tennessee,47117.0,29.8,0.0,79.5,30.8,0.8,2.2,TN,Tennessee,most_restrictive,Tennessee,1
2393,3964434,1,Deaths,3061,Maury County (Tennessee),47119.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.32725256192036e-05,4.36841567881309e-05,2.4211718513862e-05,Tennessee,47119.0,22.4,21.4,77.1,28.6,0.9,1.6,TN,Tennessee,most_restrictive,Tennessee,1
2394,3964440,1,Deaths,3069,Meigs County (Tennessee),47121.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.4736523649275e-05,5.17123596909374e-05,2.25241077831513e-05,Tennessee,47121.0,27.7,0.0,76.0,30.4,1.7,3.9,TN,Tennessee,most_restrictive,Tennessee,1
2395,3964446,1,Deaths,3073,Monroe County (Tennessee),47123.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.03873577631481e-05,4.29575968210197e-05,2.0849135030336e-05,Tennessee,47123.0,33.4,21.0,79.9,32.0,2.3,5.0,TN,Tennessee,most_restrictive,Tennessee,1
2396,3964452,1,Deaths,3003,Montgomery County (Tennessee),47125.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,6.3576432635661e-05,7.77160850530192e-05,5.12118102658155e-05,Tennessee,47125.0,25.8,12.1,71.0,26.0,0.7,2.3,TN,Tennessee,most_restrictive,Tennessee,1
2397,3964458,1,Deaths,3087,Moore County (Tennessee),47127.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.56959392568021e-05,3.97290283917602e-05,1.56272216618494e-05,Tennessee,47127.0,24.5,0.0,71.9,31.6,1.1,2.8,TN,Tennessee,most_restrictive,Tennessee,1
2398,3964464,1,Deaths,3031,Morgan County (Tennessee),47129.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.58126794695121e-05,5.05791918849503e-05,2.43157552181869e-05,Tennessee,47129.0,35.0,0.0,77.9,32.6,2.1,4.3,TN,Tennessee,most_restrictive,Tennessee,1
